f0_workload,f1_mean,f2_std,f3_delta,f4_trend,f5_ema,f6_temperature,f7_headroom,f8_efficiency,f9_short_long
7869,8971,530,-423,-181,8669,11038,10722,673,-866
7409,8734,718,-460,-275,8301,12087,9673,668,-1403
6723,8411,936,-686,-382,7835,13185,8575,656,-1724
6775,8107,1019,52,-432,7502,11911,9849,657,-1820
6937,7818,981,161,-408,7296,12746,9014,660,-1610
7031,7521,798,94,-303,7164,12593,9167,662,-971
7633,7334,529,602,-121,7239,13021,8739,670,-214
7689,7258,418,57,11,7335,12521,9239,671,308
9239,7429,767,1549,242,7849,12112,9648,683,1212
10164,7774,1185,925,467,8504,12417,9343,685,2011
11213,8335,1559,1049,641,9306,12705,9055,685,2992
9795,8712,1500,-1418,596,9513,13161,8599,684,2685
9999,9095,1384,203,513,9719,12312,9448,685,1985
10205,9492,1175,207,384,9929,14021,7739,685,812
10834,9892,1007,629,297,10244,13268,8492,685,726
11088,10317,636,254,160,10550,13412,8348,685,627
11096,10549,530,8,110,10738,13676,8084,685,731
10727,10620,511,-368,83,10751,12925,8835,685,561
10366,10514,463,-362,126,10631,13932,7828,685,345
9647,10495,493,-718,-23,10381,12591,9169,684,-397
9309,10409,617,-338,-175,10094,12384,9376,683,-1016
9214,10285,734,-96,-297,9846,12759,9001,683,-1432
9515,10120,740,301,-302,9727,12571,9189,684,-1239
8929,9850,732,-586,-298,9467,13031,8729,682,-1010
8972,9585,606,43,-238,9285,12519,9241,682,-714
9381,9417,426,409,-132,9271,12514,9246,684,-516
9147,9264,234,-235,-53,9206,13099,8661,683,-156
8647,9139,262,-499,-63,9039,12942,8818,680,-129
8762,9071,279,114,-77,8954,12705,9055,681,-350
8551,8988,320,-211,-105,8835,12020,9740,680,-536
8708,8887,260,157,-72,8781,12803,8957,681,-342
8223,8799,338,-485,-122,8622,12591,9169,677,-488
8177,8699,386,-46,-156,8488,12194,9566,677,-528
8216,8554,315,39,-123,8388,13195,8565,677,-558
8246,8441,233,30,-85,8327,13334,8426,677,-365
7768,8331,306,-478,-119,8163,12717,9043,673,-408
7632,8190,334,-137,-131,7999,12663,9097,671,-493
7568,8067,359,-64,-144,7864,12672,9088,670,-658
7318,7893,343,-250,-138,7689,12275,9485,667,-620
7498,7803,339,180,-136,7621,12704,9056,669,-546
8736,7873,449,1238,-18,7915,12880,8880,681,-35
9060,7978,593,324,118,8225,12010,9750,683,725
9028,8076,686,-32,234,8447,13174,8586,682,1385
9305,8268,782,277,303,8705,13397,8363,683,1381
9491,8500,833,186,337,8953,12476,9284,684,1239
9446,8735,801,-44,316,9128,13075,8685,684,1086
10065,9079,703,619,275,9439,12333,9427,685,942
9462,9324,373,-604,137,9499,13391,8369,684,534
9557,9427,304,95,94,9537,13400,8360,684,429
10077,9554,335,520,109,9700,13260,8500,685,231
9114,9565,319,-963,16,9556,12978,8782,683,29
8563,9472,458,-551,-96,9287,13942,7818,680,-353
8600,9360,541,37,-166,9090,13972,7788,680,-963
8195,9204,661,-405,-254,8832,12347,9413,677,-1203
7976,8943,682,-219,-264,8560,12403,9357,675,-1098
7983,8758,716,7,-289,8374,12508,9252,675,-1131
7753,8532,713,-230,-287,8169,12222,9538,673,-1006
7759,8243,448,5,-186,8002,12531,9229,673,-658
8137,8121,303,378,-101,8008,13306,8454,677,-380
7623,8003,291,-514,-95,7886,12657,9103,671,-262
7710,7892,197,88,-56,7817,11867,9893,672,-110
7577,7815,183,-133,-50,7740,13141,8619,671,-285
7756,7787,173,179,-37,7738,12655,9105,673,-170
7642,7745,162,-114,-28,7704,12623,9137,671,-138
8137,7793,207,495,5,7823,12554,9206,677,84
7771,7794,207,-366,0,7810,11909,9851,673,89
8921,7892,421,1150,130,8110,11835,9925,682,615
7700,7902,416,-1221,86,8010,12498,9262,672,366
7307,7851,458,-393,15,7823,11644,10116,667,199
7896,7891,446,589,-10,7850,12778,8982,674,-411
9337,8089,647,1441,96,8266,12184,9576,684,146
8608,8210,643,-729,91,8378,12129,9631,680,647
8849,8299,675,240,137,8516,13090,8670,682,1012
8744,8420,656,-105,117,8600,12322,9438,681,501
8596,8380,634,-147,186,8590,12885,8875,680,560
8420,8470,580,-176,116,8568,12880,8880,679,187
9122,8697,411,702,46,8757,13050,8710,683,26
8511,8773,295,-611,-55,8712,12573,9187,679,-142
8993,8730,227,482,23,8773,13134,8626,682,232
9703,8867,386,710,91,9036,12743,9017,685,323
11113,9150,836,1410,276,9618,12401,9359,685,1258
12090,9569,1259,976,478,10329,11949,9811,683,2240
13137,10136,1654,1047,671,11157,12184,9576,679,3163
12601,10659,1689,-536,693,11634,13693,8067,681,3121
12601,11094,1685,0,690,11973,13920,7840,681,2698
12379,11577,1407,-221,520,12182,13342,8418,682,1520
12144,11971,1015,-235,291,12260,13146,8614,682,646
11812,12235,567,-332,34,12207,12870,8890,683,-196
12013,12347,397,201,-104,12184,13978,7782,683,-572
11314,12250,523,-700,-218,11944,12597,9163,684,-859
11392,12032,468,78,-194,11758,13667,8093,684,-735
11434,11886,450,42,-183,11644,13394,8366,684,-810
11270,11720,398,-163,-158,11514,14301,7459,684,-567
11372,11594,321,101,-116,11450,13247,8513,684,-376
11629,11529,248,257,-55,11480,13715,8045,684,-169
11243,11458,238,-386,-48,11405,12705,9055,685,-70
11239,11361,121,-4,-7,11342,12685,9075,685,14
11054,11329,158,-185,-38,11263,13690,8070,685,-240
10906,11268,208,-148,-66,11160,14192,7568,685,-323
10834,11193,241,-72,-85,11062,13821,7939,685,-419
11859,11267,327,1026,-21,11278,13682,8078,683,-108
11166,11241,326,-693,-18,11244,13148,8612,685,72
11556,11232,316,390,50,11320,13543,8217,684,472
11994,11326,404,438,114,11509,12636,9124,683,393
11958,11416,452,-36,158,11641,12376,9384,683,672
11427,11462,431,-531,120,11598,14247,7513,684,528
12084,11610,417,658,112,11752,12606,9154,683,341
11634,11710,298,-450,31,11745,12795,8965,684,9
11089,11613,353,-546,-5,11560,13101,8659,685,-17
10858,11575,412,-230,-116,11376,13431,8329,685,-610
11005,11506,453,146,-165,11268,13319,8441,685,-835
10564,11327,505,-440,-192,11052,13658,8102,685,-829
11114,11222,447,550,-142,11044,13804,7956,685,-524
10660,11126,474,-454,-167,10927,12786,8974,686,-555
10690,10952,321,30,-100,10829,13168,8592,686,-209
10612,10824,208,-78,-55,10746,12649,9111,686,-272
10411,10739,220,-202,-62,10644,12982,8778,685,-269
10560,10702,222,149,-64,10614,12751,9009,685,-279
10664,10659,191,104,-35,10617,13704,8056,685,-183
10324,10629,220,-340,-73,10537,14015,7745,685,-182
10435,10544,129,111,-37,10493,14309,7451,685,-112
10644,10542,127,208,-16,10530,13615,8145,685,-120
11706,10669,408,1062,96,10852,12698,9062,683,414
11898,10830,573,193,193,11149,13018,8742,683,937
12073,11038,676,175,251,11427,14477,7283,682,1367
11053,11100,652,-1020,201,11347,13606,8154,684,920
10717,11106,647,-336,123,11191,13883,7877,684,280
10548,11134,617,-168,-7,11036,13415,8345,684,-579
10876,11189,570,327,-104,11008,12781,8979,684,-761
11227,11262,532,351,-159,11079,14298,7462,684,-606
12167,11320,598,940,-36,11364,13323,8437,682,165
11238,11237,556,-929,19,11314,13105,8655,684,491
10720,11068,476,-518,65,11128,13632,8128,684,491
11064,11070,476,345,63,11112,14002,7758,684,-100
11074,11114,457,10,26,11113,13182,8578,684,-258
11077,11180,406,3,-38,11118,13017,8743,684,-174
11649,11277,414,573,-31,11273,14215,7545,683,-16
11217,11276,414,-432,-42,11259,13797,7963,684,62
10947,11123,250,-270,26,11147,13826,7934,684,237
12004,11219,386,1057,112,11382,14170,7590,682,273
12086,11390,427,82,131,11596,13898,7862,682,463
11189,11405,417,-897,79,11498,14128,7632,684,567
10950,11390,431,-239,6,11357,13810,7950,685,29
10135,11272,597,-815,-133,11026,12781,8979,685,-823
9538,11008,803,-597,-237,10595,14144,7616,684,-1281
9081,10741,1016,-457,-375,10157,12785,8975,682,-1851
8937,10490,1171,-143,-503,9796,13354,8406,682,-2087
9356,10159,1066,419,-435,9612,13658,8102,683,-1655
9775,9870,779,419,-261,9589,13229,8531,685,-822
9160,9616,623,-615,-179,9425,13304,8456,683,-298
9734,9464,380,575,-26,9469,12366,9394,684,147
11176,9595,661,1442,188,9924,12753,9007,685,686
11954,9897,1021,778,379,10499,13865,7895,683,1693
12940,10379,1372,985,545,11217,13080,8680,679,2631
13472,10946,1581,532,648,11907,14508,7252,677,2948
13774,11498,1696,302,714,12496,14362,7398,676,3035
14133,12043,1754,359,749,13027,13154,8606,674,2800
13809,12624,1446,-324,587,13352,14797,6963,675,2050
13388,13081,954,-421,341,13462,13528,8232,677,1113
13345,13352,626,-43,159,13493,13786,7974,678,259
14975,13729,579,1631,144,13948,13905,7855,669,277
14415,13914,531,-560,117,14105,14983,6777,672,530
14784,14078,570,369,142,14312,13676,8084,671,1035
14851,14212,608,67,174,14476,14596,7164,670,754
14520,14261,615,-331,191,14498,14833,6927,672,732
14557,14354,596,37,167,14534,15627,6133,672,462
15167,14577,521,610,132,14741,14821,6939,669,274
15299,14821,296,132,60,14935,15472,6288,668,299
14938,14816,294,-361,86,14935,14482,7278,670,509
14790,14863,253,-148,41,14909,13925,7835,671,233
14711,14854,257,-79,20,14858,14508,7252,671,-66
14945,14866,259,234,27,14882,14718,7042,670,-81
15127,14942,234,182,12,14960,14420,7340,669,-23
14299,14910,294,-828,-83,14788,14396,7364,673,-191
14578,14836,295,279,-83,14719,15151,6609,672,-269
14383,14721,269,-196,-71,14609,14460,7300,673,-482
14015,14606,340,-367,-107,14435,14173,7587,675,-449
14025,14510,380,10,-136,14311,14610,7150,675,-591
14071,14430,396,46,-151,14234,15207,6553,674,-629
13478,14247,452,-593,-175,14004,14648,7112,677,-623
13891,14093,315,414,-111,13941,14282,7478,675,-447
14253,14087,311,362,-75,14018,14703,7057,674,-340
14604,14090,316,350,21,14165,13721,8039,672,255
15175,14189,476,571,143,14440,14135,7625,669,781
15628,14391,664,453,244,14782,15718,6042,666,1192
14617,14465,652,-1011,224,14757,14378,7382,672,1081
14258,14488,641,-359,164,14637,14536,7224,673,554
14026,14556,552,-233,17,14500,14088,7672,675,-410
14093,14582,525,68,-93,14404,14089,7671,674,-730
14114,14564,538,21,-167,14327,14678,7082,674,-779
14973,14610,555,859,-128,14499,14750,7010,670,-347
14274,14498,519,-699,-96,14418,14651,7109,673,-71
14153,14314,302,-121,-4,14311,15082,6678,674,245
14061,14244,288,-93,8,14233,14344,7416,674,-130
13896,14199,310,-165,-20,14138,14908,6852,675,-259
13895,14182,321,-1,-64,14074,14380,7380,675,-371
13966,14166,329,71,-91,14043,14656,7104,675,-396
13517,14092,393,-449,-151,13895,13886,7874,677,-479
13655,13927,233,138,-93,13798,14769,6991,676,-343
14233,13922,226,579,-30,13906,14855,6905,673,-192
14057,13910,216,-177,6,13941,14939,6821,674,115
13675,13862,220,-382,2,13864,14184,7576,676,203
13926,13865,220,251,11,13880,14108,7652,675,33
13699,13841,227,-227,1,13829,15300,6460,676,-119
13680,13805,227,-19,1,13784,14068,7692,676,-59
13715,13830,203,35,-38,13773,14314,7446,676,-211
13852,13855,192,137,-55,13798,14717,7043,675,-169
13813,13802,128,-40,-17,13790,13929,7831,676,-14
14645,13876,303,833,80,14020,14911,6849,671,364
14081,13927,299,-564,76,14047,14171,7589,674,405
13751,13905,305,-330,61,13968,14868,6892,676,407
13145,13835,394,-607,-24,13747,14727,7033,679,-282
12759,13720,533,-386,-131,13474,14017,7743,680,-803
12555,13575,658,-204,-228,13212,13964,7796,681,-1209
12444,13399,743,-111,-293,12981,12785,8975,682,-1301
12168,13193,823,-276,-351,12732,14128,7632,683,-1288
12014,12865,693,-154,-294,12479,14343,7417,683,-1050
11786,12578,598,-228,-254,12242,14390,7370,684,-941
12244,12389,405,458,-156,12201,13801,7959,682,-599
12370,12292,289,125,-76,12221,13443,8317,682,-254
13615,12399,513,1245,84,12594,14069,7691,677,550
12464,12388,511,-1151,106,12559,13637,8123,682,685
12177,12355,515,-287,94,12456,13960,7800,683,636
12344,12377,510,167,73,12433,12672,9088,682,-77
12350,12419,492,6,32,12421,12993,8767,682,-205
11853,12427,481,-497,-83,12281,13744,8016,684,-392
11945,12390,505,93,-142,12189,14794,6966,684,-545
11418,12271,599,-528,-225,11970,13934,7826,685,-851
11226,11972,425,-191,-168,11717,13949,7811,685,-708
11299,11827,431,73,-172,11581,13302,8458,685,-819
11162,11700,458,-138,-190,11448,13874,7886,685,-753
10982,11529,439,-180,-180,11293,12156,9604,686,-611
11763,11456,332,781,-73,11394,13605,8155,684,-246
11003,11350,324,-760,-68,11273,13933,7827,686,-161
10771,11203,284,-233,-53,11115,13786,7974,686,-38
10777,11123,302,6,-65,11012,13608,8152,686,-436
10807,11071,316,30,-81,10949,13903,7857,686,-457
10685,10994,325,-122,-88,10866,13191,8569,686,-380
10497,10911,355,-188,-111,10756,13767,7993,686,-396
10145,10806,434,-353,-168,10580,13325,8435,686,-582
10057,10593,313,-88,-128,10401,13217,8543,686,-576
10979,10590,310,923,-51,10545,13953,7807,686,-314
9971,10490,360,-1009,-84,10379,13411,8349,686,-247
9612,10344,441,-358,-126,10155,13966,7794,685,-251
10490,10305,411,878,-64,10230,12065,9695,686,-448
9727,10185,422,-764,-72,10078,13638,8122,685,-387
9529,10064,453,-198,-93,9913,13422,8338,685,-238
9758,10015,462,229,-109,9864,14238,7522,685,-551
9915,9998,463,156,-113,9873,13617,8143,686,-422
10102,9888,288,187,0,9905,12997,8763,686,59
10763,9987,410,661,82,10142,12171,9589,686,436
10403,10086,403,-359,77,10229,12294,9466,686,539
10375,10071,390,-28,144,10262,12578,9182,686,708
10451,10162,384,76,139,10330,12809,8951,686,397
10359,10266,302,-93,87,10360,13064,8696,686,207
10034,10300,254,-324,14,10286,14019,7741,686,-30
10379,10358,208,345,-21,10322,13268,8492,686,-162
9742,10313,284,-637,-100,10167,12800,8960,685,-418
9176,10115,421,-567,-146,9875,13253,8507,684,-559
9979,10062,408,803,-127,9889,12222,9538,686,-687
9772,9986,399,-207,-117,9843,12950,8810,686,-551
10001,9930,359,229,-66,9870,14140,7620,686,-21
10610,9962,404,609,36,10062,13187,8573,687,265
10353,10001,424,-257,76,10144,13164,8596,686,511
10786,10052,486,433,182,10315,13370,8390,686,849
11128,10225,582,342,239,10557,12860,8900,686,848
11314,10493,527,186,217,10806,13016,8744,686,933
11996,10745,681,681,287,11159,13279,8481,684,1175
12785,11122,851,790,353,11650,12575,9185,681,1456
12485,11432,838,-300,347,11928,13731,8029,682,1584
11464,11539,779,-1022,261,11836,13489,8271,685,1130
11137,11637,665,-327,100,11683,13894,7866,686,94
10895,11651,648,-242,-53,11489,13136,8624,686,-777
10384,11558,760,-510,-214,11192,14155,7605,686,-1203
10868,11502,792,483,-298,11099,13245,8515,686,-1258
10623,11330,814,-245,-318,10942,12655,9105,686,-1128
11073,11116,601,450,-183,10927,13754,8006,685,-418
11155,10950,315,82,-34,10947,12610,9150,685,1
11407,10943,303,252,60,11060,13145,8615,685,430
11959,11045,454,552,165,11308,12583,9177,684,738
12566,11254,670,607,276,11669,13580,8180,682,1156
11731,11423,595,-835,222,11722,12967,8793,684,1060
12027,11568,583,296,213,11830,13303,8457,683,865
12015,11741,473,-13,149,11915,13510,8250,683,293
11565,11803,409,-450,63,11841,13701,8059,684,106
11868,11892,328,303,-1,11868,12851,8909,684,-122
12287,12002,292,419,-20,11997,14539,7221,683,-153
11629,11961,318,-658,-56,11896,13190,8570,684,-53
11121,11780,333,-507,-61,11662,13403,8357,685,-162
10827,11667,460,-295,-146,11428,13911,7849,686,-760
10538,11481,566,-289,-201,11164,12553,9207,686,-1044
10081,11239,686,-457,-261,10839,14008,7752,686,-1212
10510,11107,712,429,-287,10728,13106,8654,686,-1170
10109,10888,715,-401,-289,10524,14278,7482,686,-1047
10222,10630,505,113,-194,10391,12380,9380,686,-559
11086,10562,389,864,-49,10550,13180,8580,686,-143
10909,10535,356,-178,40,10634,14163,7597,686,326
10997,10557,377,88,109,10729,14026,7734,686,705
11612,10691,513,615,195,10980,12835,8925,685,771
11713,10895,553,101,215,11208,14079,7681,684,873
11510,11020,565,-202,225,11312,13621,8139,685,947
11382,11179,455,-128,158,11365,13680,8080,685,570
11606,11352,292,224,91,11463,13105,8655,685,236
11655,11423,288,50,88,11527,13622,8138,685,200
11404,11485,214,-252,31,11510,14164,7596,686,112
10870,11469,251,-534,-72,11346,12247,9513,686,-255
10789,11366,329,-81,-114,11184,13549,8211,686,-553
11046,11283,314,257,-103,11131,13139,8621,686,-610
10745,11187,345,-301,-124,11013,13593,8167,687,-524
11159,11159,337,414,-105,11043,13628,8132,686,-282
12009,11209,420,850,14,11296,13386,8374,684,152
11067,11136,386,-942,49,11222,13476,8284,686,441
11239,11115,375,172,87,11222,13205,8555,686,517
11640,11212,398,402,104,11348,13378,8382,685,166
11117,11253,368,-523,51,11299,14028,7732,686,127
10590,11196,427,-527,-26,11109,13147,8613,686,-128
10833,11207,416,243,-105,11043,13584,8176,686,-576
10576,11134,466,-257,-163,10910,13307,8453,686,-748
11359,11053,348,783,-50,11004,13541,8219,685,-208
11828,11148,432,469,16,11231,14392,7368,684,171
11908,11231,501,80,89,11419,13497,8263,684,747
11856,11258,528,-52,185,11534,14171,7589,684,969
11908,11357,565,52,224,11650,13819,7941,684,853
11798,11508,497,-110,178,11720,13144,8616,685,553
11907,11643,438,109,139,11797,13481,8279,684,366
11374,11742,220,-533,3,11713,13690,8070,685,-79
11271,11731,240,-103,-78,11600,12656,9104,686,-342
12601,11828,377,1330,5,11872,12907,8853,682,-127
15399,12264,1243,2798,311,12851,13722,8038,668,1322
17624,12985,2144,2225,714,14205,14212,7548,654,3557
17740,13714,2597,115,995,15251,16261,5499,653,5131
17048,14371,2691,-691,1068,15846,15504,6256,657,4960
17028,15011,2638,-20,1025,16284,14870,6890,657,3618
17048,15720,2307,20,805,16633,15157,6603,657,2115
17535,16503,1626,487,480,17033,15770,5990,654,1121
17333,17095,692,-202,131,17240,15006,6754,655,338
17380,17342,262,47,-27,17330,15921,5839,655,118
17565,17335,254,184,22,17387,16150,5610,654,146
17606,17318,230,42,88,17438,15357,6403,654,318
17732,17404,241,126,93,17531,15499,6261,653,369
18352,17569,354,620,132,17773,16271,5489,649,525
18268,17721,360,-85,135,17930,15979,5781,649,634
18265,17813,392,-3,160,18034,15332,6428,649,772
18235,17925,367,-29,144,18110,16351,5409,650,529
18505,18066,346,270,134,18240,16409,5351,648,430
18447,18176,307,-59,112,18316,15541,6219,648,351
18360,18271,221,-86,66,18348,15801,5959,649,267
18338,18346,87,-22,14,18363,16095,5665,649,57
18314,18341,88,-25,12,18349,14943,6817,649,-6
18345,18351,83,32,4,18350,15429,6331,649,-30
18432,18372,80,87,2,18376,15211,6549,648,-13
18566,18413,84,133,3,18432,16087,5673,648,55
18551,18419,91,-14,25,18463,17003,4757,648,156
18389,18412,91,-162,25,18443,15632,6128,649,144
18335,18409,93,-54,13,18415,15314,6446,649,26
18357,18411,91,22,1,18401,15837,5923,649,-81
18400,18422,84,42,-10,18403,17069,4691,649,-93
18606,18454,97,206,-3,18461,15727,6033,647,-1
18778,18498,144,173,22,18550,16187,5573,646,155
18674,18511,154,-104,44,18584,16396,5364,647,280
18655,18524,161,-20,60,18605,16146,5614,647,285
18494,18537,154,-161,43,18580,16006,5754,648,112
18629,18574,135,136,29,18600,16251,5509,647,30
18637,18609,108,8,11,18617,15363,6397,647,-36
18771,18655,86,134,2,18666,16281,5479,646,38
18880,18690,110,109,15,18727,16296,5464,646,117
18919,18707,132,39,44,18779,16327,5433,645,239
18908,18737,146,-11,57,18818,16373,5387,645,265
18678,18740,145,-229,43,18784,15939,5821,647,153
18609,18754,124,-69,6,18743,15729,6031,647,-35
19066,18809,150,456,19,18836,15955,5805,644,-39
18961,18849,142,-105,13,18876,15639,6121,645,47
18908,18866,140,-52,10,18888,15722,6038,645,179
19067,18890,155,158,28,18938,15839,5921,644,143
19103,18913,171,37,49,18984,15422,6338,644,182
19007,18925,173,-96,56,18993,16231,5529,645,214
19064,18973,150,57,41,19021,16449,5311,645,136
19213,19049,86,149,22,19086,16632,5128,644,73
19153,19059,93,-60,33,19105,15684,6076,644,134
19172,19086,91,19,32,19128,16899,4861,644,149
19110,19111,62,-62,15,19129,16698,5062,644,54
19031,19107,66,-79,3,19103,16102,5658,645,-4
18833,19073,112,-199,-20,19028,15591,6169,646,-130
18946,19065,118,113,-38,19006,16807,4953,645,-206
18774,19029,153,-172,-62,18940,15556,6204,647,-285
18335,18919,259,-440,-100,18764,15628,6132,649,-375
18359,18820,300,24,-122,18641,16300,5460,649,-529
18160,18693,336,-199,-139,18492,15679,6081,650,-654
18200,18580,330,40,-136,18394,16532,5228,650,-544
17956,18445,337,-244,-139,18254,16645,5115,652,-544
17811,18318,359,-144,-150,18115,15867,5893,653,-526
17661,18157,328,-150,-138,17966,16009,5751,654,-556
17379,17983,324,-282,-137,17780,15506,6254,655,-585
17053,17822,415,-325,-176,17563,15270,6490,658,-733
17016,17654,435,-37,-186,17389,16289,5471,658,-808
16541,17452,521,-475,-225,17132,15369,6391,661,-931
16473,17236,524,-68,-226,16919,15227,6533,661,-896
16117,17006,560,-356,-242,16667,16027,5733,663,-1007
15817,16757,589,-300,-255,16399,15837,5923,665,-995
15474,16484,614,-343,-265,16107,14975,6785,667,-1090
16008,16312,525,534,-209,16044,14896,6864,664,-874
15414,16107,515,-594,-204,15841,14915,6845,668,-761
15034,15860,495,-380,-197,15584,14520,7240,670,-599
14757,15637,538,-277,-215,15328,14884,6876,671,-909
14715,15417,509,-42,-203,15126,14758,7002,672,-930
14149,15171,582,-566,-233,14827,15237,6523,675,-1009
14302,14982,587,153,-236,14654,13705,8055,674,-948
13921,14788,646,-381,-272,14427,15602,6158,676,-1062
13731,14503,539,-189,-230,14190,14845,6915,677,-829
